,Region,Domain,Facility_ID
1336,Brno-město,všeobecné praktické lékařství,32126
1337,Brno-město,všeobecné praktické lékařství,32127
1338,Brno-město,všeobecné praktické lékařství,32140
1339,Brno-město,všeobecné praktické lékařství,32192
1340,Brno-město,všeobecné praktické lékařství,32201
1341,Brno-město,všeobecné praktické lékařství,32205
1342,Brno-město,všeobecné praktické lékařství,32224
1343,Brno-město,všeobecné praktické lékařství,32228
1344,Brno-město,všeobecné praktické lékařství,32229
1345,Brno-město,všeobecné praktické lékařství,32230
1346,Brno-město,všeobecné praktické lékařství,32702
1347,Brno-město,všeobecné praktické lékařství,32804
1348,Brno-město,všeobecné praktické lékařství,32805
1349,Brno-město,všeobecné praktické lékařství,33397
1350,Brno-město,všeobecné praktické lékařství,33578
1351,Brno-město,všeobecné praktické lékařství,33579
1352,Brno-město,všeobecné praktické lékařství,33623
1353,Brno-město,všeobecné praktické lékařství,33624
1354,Brno-město,všeobecné praktické lékařství,33824
1355,Brno-město,všeobecné praktické lékařství,33825
1356,Brno-město,všeobecné praktické lékařství,34235
1357,Brno-město,všeobecné praktické lékařství,35898
1358,Brno-město,všeobecné praktické lékařství,35901
1359,Brno-město,všeobecné praktické lékařství,35938
1360,Brno-město,všeobecné praktické lékařství,37136
1361,Brno-město,všeobecné praktické lékařství,37171
1362,Brno-město,všeobecné praktické lékařství,37445
1363,Brno-město,všeobecné praktické lékařství,40201
1364,Brno-město,všeobecné praktické lékařství,40859
1365,Brno-město,všeobecné praktické lékařství,41601
1366,Brno-město,všeobecné praktické lékařství,42373
1367,Brno-město,všeobecné praktické lékařství,43112
1368,Brno-město,všeobecné praktické lékařství,43381
1369,Brno-město,všeobecné praktické lékařství,43382
1370,Brno-město,všeobecné praktické lékařství,43390
1371,Brno-město,všeobecné praktické lékařství,45013
1372,Brno-město,všeobecné praktické lékařství,45015
1373,Brno-město,všeobecné praktické lékařství,45885
1374,Brno-město,všeobecné praktické lékařství,45889
1375,Brno-město,všeobecné praktické lékařství,46086
1376,Brno-město,všeobecné praktické lékařství,46615
1377,Brno-město,všeobecné praktické lékařství,46616
1378,Brno-město,všeobecné praktické lékařství,46633
1379,Brno-město,všeobecné praktické lékařství,46848
1380,Brno-město,všeobecné praktické lékařství,46912
1381,Brno-město,všeobecné praktické lékařství,46913
1382,Brno-město,všeobecné praktické lékařství,46917
1383,Brno-město,všeobecné praktické lékařství,46923
1384,Brno-město,všeobecné praktické lékařství,46937
1385,Brno-město,všeobecné praktické lékařství,47162
1386,Brno-město,všeobecné praktické lékařství,47414
1387,Brno-město,všeobecné praktické lékařství,47415
1388,Brno-město,všeobecné praktické lékařství,47451
1389,Brno-město,všeobecné praktické lékařství,47452
1390,Brno-město,všeobecné praktické lékařství,47453
1391,Brno-město,všeobecné praktické lékařství,47702
1392,Brno-město,všeobecné praktické lékařství,47706
1393,Brno-město,všeobecné praktické lékařství,47707
1394,Brno-město,všeobecné praktické lékařství,47713
1395,Brno-město,všeobecné praktické lékařství,47718
1396,Brno-město,všeobecné praktické lékařství,48451
1397,Brno-město,všeobecné praktické lékařství,48452
1398,Brno-město,všeobecné praktické lékařství,48453
1399,Brno-město,všeobecné praktické lékařství,48466
1400,Brno-město,všeobecné praktické lékařství,48470
1401,Brno-město,všeobecné praktické lékařství,48471
1402,Brno-město,všeobecné praktické lékařství,49277
1403,Brno-město,všeobecné praktické lékařství,49316
1404,Brno-město,všeobecné praktické lékařství,49318
1405,Brno-město,všeobecné praktické lékařství,49319
1406,Brno-město,všeobecné praktické lékařství,49322
1407,Brno-město,všeobecné praktické lékařství,49327
1408,Brno-město,všeobecné praktické lékařství,49338
1409,Brno-město,všeobecné praktické lékařství,49347
1410,Brno-město,všeobecné praktické lékařství,49348
1411,Brno-město,všeobecné praktické lékařství,49350
1412,Brno-město,všeobecné praktické lékařství,49352
1413,Brno-město,všeobecné praktické lékařství,49364
1414,Brno-město,všeobecné praktické lékařství,49604
1415,Brno-město,všeobecné praktické lékařství,50596
1416,Brno-město,všeobecné praktické lékařství,50597
1417,Brno-město,všeobecné praktické lékařství,50600
1418,Brno-město,všeobecné praktické lékařství,50612
1419,Brno-město,všeobecné praktické lékařství,50621
1420,Brno-město,všeobecné praktické lékařství,50647
1421,Brno-město,všeobecné praktické lékařství,51908
1422,Brno-město,všeobecné praktické lékařství,51909
1423,Brno-město,všeobecné praktické lékařství,51917
1424,Brno-město,všeobecné praktické lékařství,51926
1425,Brno-město,všeobecné praktické lékařství,51937
1426,Brno-město,všeobecné praktické lékařství,51972
1427,Brno-město,všeobecné praktické lékařství,51976
1428,Brno-město,všeobecné praktické lékařství,51982
1429,Brno-město,všeobecné praktické lékařství,52031
1430,Brno-město,všeobecné praktické lékařství,54131
1431,Brno-město,všeobecné praktické lékařství,54132
1432,Brno-město,všeobecné praktické lékařství,54767
1433,Brno-město,všeobecné praktické lékařství,54823
1434,Brno-město,všeobecné praktické lékařství,54850
1435,Brno-město,všeobecné praktické lékařství,56238
1436,Brno-město,všeobecné praktické lékařství,56240
1437,Brno-město,všeobecné praktické lékařství,56245
1438,Brno-město,všeobecné praktické lékařství,56246
1439,Brno-město,všeobecné praktické lékařství,56253
1440,Brno-město,všeobecné praktické lékařství,56268
1441,Brno-město,všeobecné praktické lékařství,56800
1442,Brno-město,všeobecné praktické lékařství,57546
1443,Brno-město,všeobecné praktické lékařství,60098
1444,Brno-město,všeobecné praktické lékařství,60491
1445,Brno-město,všeobecné praktické lékařství,60506
1446,Brno-město,zubní lékařství,68
1447,Brno-město,zubní lékařství,193
1448,Brno-město,zubní lékařství,309
1449,Brno-město,zubní lékařství,358
1450,Brno-město,zubní lékařství,368
1451,Brno-město,zubní lékařství,660
1452,Brno-město,zubní lékařství,931
1453,Brno-město,zubní lékařství,1028
1454,Brno-město,zubní lékařství,1280
1455,Brno-město,zubní lékařství,1423
1456,Brno-město,zubní lékařství,1455
1457,Brno-město,zubní lékařství,2382
1458,Brno-město,zubní lékařství,2950
1459,Brno-město,zubní lékařství,2994
1460,Brno-město,zubní lékařství,2995
1461,Brno-město,zubní lékařství,3628
1462,Brno-město,zubní lékařství,4268
1463,Brno-město,zubní lékařství,4654
1464,Brno-město,zubní lékařství,4704
1465,Brno-město,zubní lékařství,5598
1466,Brno-město,zubní lékařství,6068
1467,Brno-město,zubní lékařství,6503
1468,Brno-město,zubní lékařství,6652
1469,Brno-město,zubní lékařství,6676
1470,Brno-město,zubní lékařství,6735
1471,Brno-město,zubní lékařství,6776
1472,Brno-město,zubní lékařství,6780
1473,Brno-město,zubní lékařství,7029
1474,Brno-město,zubní lékařství,7200
1475,Brno-město,zubní lékařství,7201
1476,Brno-město,zubní lékařství,7203
1477,Brno-město,zubní lékařství,7235
1478,Brno-město,zubní lékařství,8550
1479,Brno-město,zubní lékařství,8877
1480,Brno-město,zubní lékařství,8886
1481,Brno-město,zubní lékařství,9104
1482,Brno-město,zubní lékařství,9223
1483,Brno-město,zubní lékařství,9548
1484,Brno-město,zubní lékařství,9574
1485,Brno-město,zubní lékařství,9587
1486,Brno-město,zubní lékařství,9888
1487,Brno-město,zubní lékařství,9986
1488,Brno-město,zubní lékařství,10113
1489,Brno-město,zubní lékařství,10180
1490,Brno-město,zubní lékařství,10458
1491,Brno-město,zubní lékařství,10459
1492,Brno-město,zubní lékařství,10581
1493,Brno-město,zubní lékařství,10602
1494,Brno-město,zubní lékařství,10607
1495,Brno-město,zubní lékařství,10826
1496,Brno-město,zubní lékařství,11225
1497,Brno-město,zubní lékařství,11261
1498,Brno-město,zubní lékařství,11700
1499,Brno-město,zubní lékařství,11741
1500,Brno-město,zubní lékařství,11836
1501,Brno-město,zubní lékařství,11916
1502,Brno-město,zubní lékařství,11918
1503,Brno-město,zubní lékařství,12648
1504,Brno-město,zubní lékařství,12835
1505,Brno-město,zubní lékařství,13212
1506,Brno-město,zubní lékařství,13601
1507,Brno-město,zubní lékařství,13764
1508,Brno-město,zubní lékařství,13770
1509,Brno-město,zubní lékařství,14118
1510,Brno-město,zubní lékařství,14224
1511,Brno-město,zubní lékařství,14228
1512,Brno-město,zubní lékařství,14244
1513,Brno-město,zubní lékařství,14249
1514,Brno-město,zubní lékařství,14451
1515,Brno-město,zubní lékařství,14503
1516,Brno-město,zubní lékařství,14504
1517,Brno-město,zubní lékařství,14579
1518,Brno-město,zubní lékařství,14587
1519,Brno-město,zubní lékařství,14590
1520,Brno-město,zubní lékařství,14602
1521,Brno-město,zubní lékařství,14604
1522,Brno-město,zubní lékařství,14876
1523,Brno-město,zubní lékařství,14927
1524,Brno-město,zubní lékařství,14934
1525,Brno-město,zubní lékařství,14939
1526,Brno-město,zubní lékařství,14946
1527,Brno-město,zubní lékařství,14954
1528,Brno-město,zubní lékařství,15000
1529,Brno-město,zubní lékařství,15035
1530,Brno-město,zubní lékařství,15045
1531,Brno-město,zubní lékařství,15047
1532,Brno-město,zubní lékařství,15073
1533,Brno-město,zubní lékařství,15074
1534,Brno-město,zubní lékařství,16149
1535,Brno-město,zubní lékařství,16150
1536,Brno-město,zubní lékařství,16195
1537,Brno-město,zubní lékařství,16200
1538,Brno-město,zubní lékařství,16206
1539,Brno-město,zubní lékařství,16283
1540,Brno-město,zubní lékařství,16297
1541,Brno-město,zubní lékařství,16514
1542,Brno-město,zubní lékařství,16737
1543,Brno-město,zubní lékařství,16910
1544,Brno-město,zubní lékařství,16911
1545,Brno-město,zubní lékařství,17223
1546,Brno-město,zubní lékařství,18490
1547,Brno-město,zubní lékařství,18491
1548,Brno-město,zubní lékařství,18502
1549,Brno-město,zubní lékařství,18517
1550,Brno-město,zubní lékařství,18568
1551,Brno-město,zubní lékařství,18586
1552,Brno-město,zubní lékařství,19120
1553,Brno-město,zubní lékařství,19241
1554,Brno-město,zubní lékařství,19564
1555,Brno-město,zubní lékařství,19797
1556,Brno-město,zubní lékařství,19816
1557,Brno-město,zubní lékařství,19830
1558,Brno-město,zubní lékařství,19900
1559,Brno-město,zubní lékařství,20044
1560,Brno-město,zubní lékařství,20047
1561,Brno-město,zubní lékařství,20051
1562,Brno-město,zubní lékařství,20082
1563,Brno-město,zubní lékařství,20083
1564,Brno-město,zubní lékařství,20084
1565,Brno-město,zubní lékařství,20104
1566,Brno-město,zubní lékařství,20302
1567,Brno-město,zubní lékařství,20880
1568,Brno-město,zubní lékařství,20881
1569,Brno-město,zubní lékařství,20927
1570,Brno-město,zubní lékařství,20965
1571,Brno-město,zubní lékařství,20973
1572,Brno-město,zubní lékařství,20977
1573,Brno-město,zubní lékařství,20988
1574,Brno-město,zubní lékařství,20990
1575,Brno-město,zubní lékařství,20993
1576,Brno-město,zubní lékařství,21008
1577,Brno-město,zubní lékařství,21185
1578,Brno-město,zubní lékařství,22111
1579,Brno-město,zubní lékařství,22527
1580,Brno-město,zubní lékařství,22759
1581,Brno-město,zubní lékařství,23230
1582,Brno-město,zubní lékařství,23404
1583,Brno-město,zubní lékařství,23407
1584,Brno-město,zubní lékařství,23814
1585,Brno-město,zubní lékařství,23824
1586,Brno-město,zubní lékařství,23829
1587,Brno-město,zubní lékařství,23853
1588,Brno-město,zubní lékařství,23856
1589,Brno-město,zubní lékařství,23876
1590,Brno-město,zubní lékařství,24668
1591,Brno-město,zubní lékařství,24738
1592,Brno-město,zubní lékařství,24745
1593,Brno-město,zubní lékařství,24801
1594,Brno-město,zubní lékařství,24810
1595,Brno-město,zubní lékařství,24812
1596,Brno-město,zubní lékařství,24819
1597,Brno-město,zubní lékařství,24855
1598,Brno-město,zubní lékařství,24859
1599,Brno-město,zubní lékařství,24883
1600,Brno-město,zubní lékařství,24890
1601,Brno-město,zubní lékařství,24904
1602,Brno-město,zubní lékařství,24905
1603,Brno-město,zubní lékařství,24997
1604,Brno-město,zubní lékařství,25118
1605,Brno-město,zubní lékařství,25265
1606,Brno-město,zubní lékařství,25267
1607,Brno-město,zubní lékařství,25505
1608,Brno-město,zubní lékařství,25739
1609,Brno-město,zubní lékařství,25973
1610,Brno-město,zubní lékařství,26504
1611,Brno-město,zubní lékařství,26519
1612,Brno-město,zubní lékařství,26520
1613,Brno-město,zubní lékařství,26527
1614,Brno-město,zubní lékařství,26528
1615,Brno-město,zubní lékařství,26539
1616,Brno-město,zubní lékařství,26540
1617,Brno-město,zubní lékařství,26558
1618,Brno-město,zubní lékařství,27608
1619,Brno-město,zubní lékařství,27689
1620,Brno-město,zubní lékařství,27877
1621,Brno-město,zubní lékařství,27888
1622,Brno-město,zubní lékařství,28336
1623,Brno-město,zubní lékařství,28372
1624,Brno-město,zubní lékařství,28793
1625,Brno-město,zubní lékařství,28971
1626,Brno-město,zubní lékařství,29026
1627,Brno-město,zubní lékařství,29058
1628,Brno-město,zubní lékařství,29059
1629,Brno-město,zubní lékařství,29190
1630,Brno-město,zubní lékařství,29193
1631,Brno-město,zubní lékařství,29264
1632,Brno-město,zubní lékařství,29277
1633,Brno-město,zubní lékařství,29325
1634,Brno-město,zubní lékařství,29565
1635,Brno-město,zubní lékařství,29589
1636,Brno-město,zubní lékařství,30196
1637,Brno-město,zubní lékařství,30206
1638,Brno-město,zubní lékařství,30208
1639,Brno-město,zubní lékařství,30896
1640,Brno-město,zubní lékařství,30945
1641,Brno-město,zubní lékařství,31714
1642,Brno-město,zubní lékařství,31882
1643,Brno-město,zubní lékařství,32064
1644,Brno-město,zubní lékařství,32074
1645,Brno-město,zubní lékařství,32082
1646,Brno-město,zubní lékařství,32132
1647,Brno-město,zubní lékařství,32159
1648,Brno-město,zubní lékařství,32160
1649,Brno-město,zubní lékařství,32162
1650,Brno-město,zubní lékařství,32166
1651,Brno-město,zubní lékařství,32181
1652,Brno-město,zubní lékařství,32182
1653,Brno-město,zubní lékařství,32204
1654,Brno-město,zubní lékařství,32226
1655,Brno-město,zubní lékařství,32554
1656,Brno-město,zubní lékařství,32989
1657,Brno-město,zubní lékařství,33254
1658,Brno-město,zubní lékařství,33628
1659,Brno-město,zubní lékařství,33858
1660,Brno-město,zubní lékařství,33862
1661,Brno-město,zubní lékařství,34182
1662,Brno-město,zubní lékařství,34263
1663,Brno-město,zubní lékařství,34596
1664,Brno-město,zubní lékařství,34713
1665,Brno-město,zubní lékařství,34778
1666,Brno-město,zubní lékařství,35081
1667,Brno-město,zubní lékařství,35086
1668,Brno-město,zubní lékařství,35533
1669,Brno-město,zubní lékařství,35737
1670,Brno-město,zubní lékařství,35752
1671,Brno-město,zubní lékařství,35776
1672,Brno-město,zubní lékařství,35827
1673,Brno-město,zubní lékařství,35909
1674,Brno-město,zubní lékařství,36382
1675,Brno-město,zubní lékařství,37447
1676,Brno-město,zubní lékařství,37613
1677,Brno-město,zubní lékařství,38116
1678,Brno-město,zubní lékařství,38739
1679,Brno-město,zubní lékařství,39674
1680,Brno-město,zubní lékařství,40586
1681,Brno-město,zubní lékařství,40969
1682,Brno-město,zubní lékařství,41612
1683,Brno-město,zubní lékařství,41636
1684,Brno-město,zubní lékařství,42174
1685,Brno-město,zubní lékařství,42195
1686,Brno-město,zubní lékařství,42346
1687,Brno-město,zubní lékařství,43109
1688,Brno-město,zubní lékařství,43328
1689,Brno-město,zubní lékařství,43525
1690,Brno-město,zubní lékařství,43526
1691,Brno-město,zubní lékařství,43539
1692,Brno-město,zubní lékařství,43544
1693,Brno-město,zubní lékařství,44379
1694,Brno-město,zubní lékařství,44758
1695,Brno-město,zubní lékařství,44920
1696,Brno-město,zubní lékařství,44921
1697,Brno-město,zubní lékařství,45425
1698,Brno-město,zubní lékařství,45775
1699,Brno-město,zubní lékařství,45809
1700,Brno-město,zubní lékařství,45955
1701,Brno-město,zubní lékařství,45961
1702,Brno-město,zubní lékařství,45980
1703,Brno-město,zubní lékařství,46027
1704,Brno-město,zubní lékařství,46372
1705,Brno-město,zubní lékařství,46389
1706,Brno-město,zubní lékařství,46499
1707,Brno-město,zubní lékařství,46838
1708,Brno-město,zubní lékařství,46919
1709,Brno-město,zubní lékařství,47703
1710,Brno-město,zubní lékařství,47708
1711,Brno-město,zubní lékařství,47714
1712,Brno-město,zubní lékařství,47949
1713,Brno-město,zubní lékařství,48442
1714,Brno-město,zubní lékařství,48448
1715,Brno-město,zubní lékařství,48449
1716,Brno-město,zubní lékařství,48458
1717,Brno-město,zubní lékařství,49227
1718,Brno-město,zubní lékařství,49275
1719,Brno-město,zubní lékařství,49279
1720,Brno-město,zubní lékařství,49281
1721,Brno-město,zubní lékařství,49311
1722,Brno-město,zubní lékařství,49321
1723,Brno-město,zubní lékařství,49329
1724,Brno-město,zubní lékařství,49333
1725,Brno-město,zubní lékařství,49334
1726,Brno-město,zubní lékařství,49343
1727,Brno-město,zubní lékařství,49358
1728,Brno-město,zubní lékařství,49362
1729,Brno-město,zubní lékařství,49363
1730,Brno-město,zubní lékařství,49365
1731,Brno-město,zubní lékařství,49373
1732,Brno-město,zubní lékařství,49375
1733,Brno-město,zubní lékařství,50583
1734,Brno-město,zubní lékařství,50594
1735,Brno-město,zubní lékařství,50601
1736,Brno-město,zubní lékařství,50608
1737,Brno-město,zubní lékařství,50614
1738,Brno-město,zubní lékařství,50616
1739,Brno-město,zubní lékařství,50620
1740,Brno-město,zubní lékařství,50690
1741,Brno-město,zubní lékařství,50692
1742,Brno-město,zubní lékařství,50697
1743,Brno-město,zubní lékařství,51099
1744,Brno-město,zubní lékařství,51903
1745,Brno-město,zubní lékařství,51904
1746,Brno-město,zubní lékařství,51905
1747,Brno-město,zubní lékařství,51906
1748,Brno-město,zubní lékařství,51907
1749,Brno-město,zubní lékařství,51911
1750,Brno-město,zubní lékařství,51912
1751,Brno-město,zubní lékařství,51914
1752,Brno-město,zubní lékařství,51915
1753,Brno-město,zubní lékařství,51916
1754,Brno-město,zubní lékařství,51921
1755,Brno-město,zubní lékařství,51922
1756,Brno-město,zubní lékařství,51923
1757,Brno-město,zubní lékařství,51927
1758,Brno-město,zubní lékařství,51928
1759,Brno-město,zubní lékařství,51969
1760,Brno-město,zubní lékařství,51971
1761,Brno-město,zubní lékařství,51974
1762,Brno-město,zubní lékařství,51975
1763,Brno-město,zubní lékařství,52128
1764,Brno-město,zubní lékařství,52135
1765,Brno-město,zubní lékařství,52856
1766,Brno-město,zubní lékařství,53074
1767,Brno-město,zubní lékařství,54738
1768,Brno-město,zubní lékařství,55853
1769,Brno-město,zubní lékařství,56242
1770,Brno-město,zubní lékařství,56249
1771,Brno-město,zubní lékařství,56254
1772,Brno-město,zubní lékařství,58017
1773,Brno-město,zubní lékařství,58183
1774,Brno-město,zubní lékařství,58186
1775,Brno-město,zubní lékařství,60109
1776,Brno-město,zubní lékařství,60492
1777,Brno-město,zubní lékařství,60516
1778,Brno-město,zubní lékařství,60525
1779,Brno-město,zubní lékařství,60602
1780,Brno-město,soudní lékařství,60511
1781,Brno-venkov,Dentální hygienistka,5288
1782,Brno-venkov,Dentální hygienistka,8505
1783,Brno-venkov,Dentální hygienistka,10643
1784,Brno-venkov,Dentální hygienistka,15024
1785,Brno-venkov,Dentální hygienistka,23046
1786,Brno-venkov,Dentální hygienistka,25121
1787,Brno-venkov,Dentální hygienistka,29586
1788,Brno-venkov,Dentální hygienistka,30138
1789,Brno-venkov,Dentální hygienistka,37173
1790,Brno-venkov,Fyzioterapeut,17
1791,Brno-venkov,Fyzioterapeut,1622
1792,Brno-venkov,Fyzioterapeut,1800
1793,Brno-venkov,Fyzioterapeut,1801
1794,Brno-venkov,Fyzioterapeut,2692
1795,Brno-venkov,Fyzioterapeut,2966
1796,Brno-venkov,Fyzioterapeut,5833
1797,Brno-venkov,Fyzioterapeut,7196
1798,Brno-venkov,Fyzioterapeut,7197
1799,Brno-venkov,Fyzioterapeut,8335
1800,Brno-venkov,Fyzioterapeut,8700
1801,Brno-venkov,Fyzioterapeut,9540
1802,Brno-venkov,Fyzioterapeut,9561
1803,Brno-venkov,Fyzioterapeut,9983
1804,Brno-venkov,Fyzioterapeut,10977
1805,Brno-venkov,Fyzioterapeut,11008
1806,Brno-venkov,Fyzioterapeut,11503
1807,Brno-venkov,Fyzioterapeut,12399
1808,Brno-venkov,Fyzioterapeut,13298
1809,Brno-venkov,Fyzioterapeut,15060
1810,Brno-venkov,Fyzioterapeut,18535
1811,Brno-venkov,Fyzioterapeut,18581
1812,Brno-venkov,Fyzioterapeut,24676
1813,Brno-venkov,Fyzioterapeut,24682
1814,Brno-venkov,Fyzioterapeut,24894
1815,Brno-venkov,Fyzioterapeut,26683
1816,Brno-venkov,Fyzioterapeut,26720
1817,Brno-venkov,Fyzioterapeut,29051
1818,Brno-venkov,Fyzioterapeut,30178
1819,Brno-venkov,Fyzioterapeut,30948
1820,Brno-venkov,Fyzioterapeut,37385
1821,Brno-venkov,Fyzioterapeut,56261
1822,Brno-venkov,Fyzioterapeut,60065
1823,Brno-venkov,Klinický logoped,14157
1824,Brno-venkov,Klinický logoped,14158
1825,Brno-venkov,Klinický logoped,14825
1826,Brno-venkov,Klinický logoped,22526
1827,Brno-venkov,Klinický logoped,25100
1828,Brno-venkov,Klinický logoped,25101
1829,Brno-venkov,Klinický logoped,31877
1830,Brno-venkov,Klinický logoped,42905
1831,Brno-venkov,Klinický logoped,42906
1832,Brno-venkov,Klinický logoped,46105
1833,Brno-venkov,Klinický logoped,50634
1834,Brno-venkov,Klinický logoped,50635
1835,Brno-venkov,Klinický logoped,58152
1836,Brno-venkov,Klinický psycholog,2693
1837,Brno-venkov,Klinický psycholog,12646
1838,Brno-venkov,Klinický psycholog,12647
1839,Brno-venkov,Klinický psycholog,14896
1840,Brno-venkov,Klinický psycholog,57960
1841,Brno-venkov,chirurgie,8332
1842,Brno-venkov,chirurgie,9984
1843,Brno-venkov,chirurgie,14248
1844,Brno-venkov,chirurgie,15021
1845,Brno-venkov,chirurgie,25618
1846,Brno-venkov,chirurgie,27710
1847,Brno-venkov,chirurgie,49232
1848,Brno-venkov,chirurgie,50646
1849,Brno-venkov,chirurgie,57471
1850,Brno-venkov,chirurgie,57472
1851,Brno-venkov,chirurgie,57475
1852,Brno-venkov,chirurgie,60052
1853,Brno-venkov,chirurgie,60053
1854,Brno-venkov,kardiologie,2053
1855,Brno-venkov,kardiologie,14260
1856,Brno-venkov,kardiologie,19086
1857,Brno-venkov,kardiologie,19088
1858,Brno-venkov,kardiologie,26514
1859,Brno-venkov,kardiologie,28333
1860,Brno-venkov,kardiologie,45270
1861,Brno-venkov,kardiologie,60055
1862,Brno-venkov,nefrologie,2444
1863,Brno-venkov,nefrologie,2445
1864,Brno-venkov,nefrologie,13033
1865,Brno-venkov,nefrologie,45368
1866,Brno-venkov,neurologie,1712
1867,Brno-venkov,neurologie,1713
1868,Brno-venkov,neurologie,3236
1869,Brno-venkov,neurologie,3237
1870,Brno-venkov,neurologie,8112
1871,Brno-venkov,neurologie,8331
1872,Brno-venkov,neurologie,11502
1873,Brno-venkov,neurologie,24681
1874,Brno-venkov,neurologie,26957
1875,Brno-venkov,neurologie,29036
1876,Brno-venkov,neurologie,34720
1877,Brno-venkov,neurologie,50639
1878,Brno-venkov,neurologie,57961
1879,Brno-venkov,praktické lékařství pro děti a dorost,74
1880,Brno-venkov,praktické lékařství pro děti a dorost,1803
1881,Brno-venkov,praktické lékařství pro děti a dorost,1804
1882,Brno-venkov,praktické lékařství pro děti a dorost,1805
1883,Brno-venkov,praktické lékařství pro děti a dorost,5164
1884,Brno-venkov,praktické lékařství pro děti a dorost,6140
1885,Brno-venkov,praktické lékařství pro děti a dorost,7333
1886,Brno-venkov,praktické lékařství pro děti a dorost,8103
1887,Brno-venkov,praktické lékařství pro děti a dorost,12305
1888,Brno-venkov,praktické lékařství pro děti a dorost,14692
1889,Brno-venkov,praktické lékařství pro děti a dorost,18570
1890,Brno-venkov,praktické lékařství pro děti a dorost,24901
1891,Brno-venkov,praktické lékařství pro děti a dorost,25105
1892,Brno-venkov,praktické lékařství pro děti a dorost,25343
1893,Brno-venkov,praktické lékařství pro děti a dorost,25420
1894,Brno-venkov,praktické lékařství pro děti a dorost,26510
1895,Brno-venkov,praktické lékařství pro děti a dorost,26513
1896,Brno-venkov,praktické lékařství pro děti a dorost,28491
1897,Brno-venkov,praktické lékařství pro děti a dorost,28604
1898,Brno-venkov,praktické lékařství pro děti a dorost,28993
1899,Brno-venkov,praktické lékařství pro děti a dorost,28995
1900,Brno-venkov,praktické lékařství pro děti a dorost,29041
1901,Brno-venkov,praktické lékařství pro děti a dorost,35094
1902,Brno-venkov,praktické lékařství pro děti a dorost,35443
1903,Brno-venkov,praktické lékařství pro děti a dorost,36406
1904,Brno-venkov,praktické lékařství pro děti a dorost,38745
1905,Brno-venkov,praktické lékařství pro děti a dorost,46823
1906,Brno-venkov,praktické lékařství pro děti a dorost,47448
1907,Brno-venkov,praktické lékařství pro děti a dorost,50587
1908,Brno-venkov,praktické lékařství pro děti a dorost,50607
1909,Brno-venkov,praktické lékařství pro děti a dorost,50636
1910,Brno-venkov,praktické lékařství pro děti a dorost,50642
1911,Brno-venkov,praktické lékařství pro děti a dorost,50653
1912,Brno-venkov,praktické lékařství pro děti a dorost,50654
1913,Brno-venkov,praktické lékařství pro děti a dorost,50657
1914,Brno-venkov,praktické lékařství pro děti a dorost,50661
1915,Brno-venkov,praktické lékařství pro děti a dorost,50665
1916,Brno-venkov,praktické lékařství pro děti a dorost,50667
1917,Brno-venkov,praktické lékařství pro děti a dorost,50682
1918,Brno-venkov,praktické lékařství pro děti a dorost,50684
1919,Brno-venkov,praktické lékařství pro děti a dorost,50695
1920,Brno-venkov,praktické lékařství pro děti a dorost,51368
1921,Brno-venkov,praktické lékařství pro děti a dorost,52052
1922,Brno-venkov,praktické lékařství pro děti a dorost,54821
1923,Brno-venkov,praktické lékárenství,724
1924,Brno-venkov,praktické lékárenství,909
1925,Brno-venkov,praktické lékárenství,1176
1926,Brno-venkov,praktické lékárenství,5781
1927,Brno-venkov,praktické lékárenství,6072
1928,Brno-venkov,praktické lékárenství,6138
1929,Brno-venkov,praktické lékárenství,8729
1930,Brno-venkov,praktické lékárenství,8907
1931,Brno-venkov,praktické lékárenství,9221
1932,Brno-venkov,praktické lékárenství,9955
1933,Brno-venkov,praktické lékárenství,10695
1934,Brno-venkov,praktické lékárenství,12401
1935,Brno-venkov,praktické lékárenství,12823
1936,Brno-venkov,praktické lékárenství,14089
1937,Brno-venkov,praktické lékárenství,14465
1938,Brno-venkov,praktické lékárenství,14724
1939,Brno-venkov,praktické lékárenství,16282
1940,Brno-venkov,praktické lékárenství,21650
1941,Brno-venkov,praktické lékárenství,21765
1942,Brno-venkov,praktické lékárenství,23945
1943,Brno-venkov,praktické lékárenství,24402
1944,Brno-venkov,praktické lékárenství,24403
1945,Brno-venkov,praktické lékárenství,25000
1946,Brno-venkov,praktické lékárenství,25050
1947,Brno-venkov,praktické lékárenství,25494
1948,Brno-venkov,praktické lékárenství,27406
1949,Brno-venkov,praktické lékárenství,29428
1950,Brno-venkov,praktické lékárenství,33338
1951,Brno-venkov,praktické lékárenství,35926
1952,Brno-venkov,praktické lékárenství,36679
1953,Brno-venkov,praktické lékárenství,38636
1954,Brno-venkov,praktické lékárenství,38731
1955,Brno-venkov,praktické lékárenství,38755
1956,Brno-venkov,praktické lékárenství,38756
1957,Brno-venkov,praktické lékárenství,38757
1958,Brno-venkov,praktické lékárenství,40838
1959,Brno-venkov,praktické lékárenství,40840
1960,Brno-venkov,praktické lékárenství,42191
1961,Brno-venkov,praktické lékárenství,42804
1962,Brno-venkov,praktické lékárenství,46938
1963,Brno-venkov,praktické lékárenství,47721
1964,Brno-venkov,praktické lékárenství,49606
1965,Brno-venkov,praktické lékárenství,50637
1966,Brno-venkov,praktické lékárenství,57158
1967,Brno-venkov,praktické lékárenství,57414
1968,Brno-venkov,praktické lékárenství,57447
