,Region,Facility_ID
3251,Liberecký kraj,33959
3252,Liberecký kraj,35282
3253,Liberecký kraj,37144
3254,Liberecký kraj,39245
3255,Liberecký kraj,39415
3256,Liberecký kraj,40567
3257,Liberecký kraj,44371
3258,Liberecký kraj,45028
3259,Liberecký kraj,45536
3260,Liberecký kraj,46344
3261,Liberecký kraj,48418
3262,Liberecký kraj,49679
3263,Liberecký kraj,50050
3264,Liberecký kraj,51120
3265,Liberecký kraj,51123
3266,Liberecký kraj,51124
3267,Liberecký kraj,51129
3268,Liberecký kraj,51130
3269,Liberecký kraj,51131
3270,Liberecký kraj,52387
3271,Liberecký kraj,52393
3272,Liberecký kraj,52395
3273,Liberecký kraj,52397
3274,Liberecký kraj,52399
3275,Liberecký kraj,53208
3276,Liberecký kraj,55726
3277,Liberecký kraj,55735
3278,Liberecký kraj,56382
3279,Liberecký kraj,56997
3280,Liberecký kraj,57001
3281,Liberecký kraj,57002
3282,Ústecký kraj,558
3283,Ústecký kraj,1219
3284,Ústecký kraj,2674
3285,Ústecký kraj,2726
3286,Ústecký kraj,3459
3287,Ústecký kraj,7065
3288,Ústecký kraj,7489
3289,Ústecký kraj,7522
3290,Ústecký kraj,13281
3291,Ústecký kraj,13739
3292,Ústecký kraj,15211
3293,Ústecký kraj,15595
3294,Ústecký kraj,15756
3295,Ústecký kraj,15781
3296,Ústecký kraj,16912
3297,Ústecký kraj,16965
3298,Ústecký kraj,17541
3299,Ústecký kraj,19680
3300,Ústecký kraj,21351
3301,Ústecký kraj,21358
3302,Ústecký kraj,21455
3303,Ústecký kraj,22376
3304,Ústecký kraj,22401
3305,Ústecký kraj,23656
3306,Ústecký kraj,23968
3307,Ústecký kraj,25358
3308,Ústecký kraj,25554
3309,Ústecký kraj,25886
3310,Ústecký kraj,26058
3311,Ústecký kraj,26060
3312,Ústecký kraj,26064
3313,Ústecký kraj,26923
3314,Ústecký kraj,26924
3315,Ústecký kraj,29093
3316,Ústecký kraj,29126
3317,Ústecký kraj,29374
3318,Ústecký kraj,32612
3319,Ústecký kraj,35421
3320,Ústecký kraj,35550
3321,Ústecký kraj,36009
3322,Ústecký kraj,42028
3323,Ústecký kraj,42030
3324,Ústecký kraj,43120
3325,Ústecký kraj,43121
3326,Ústecký kraj,51159
3327,Ústecký kraj,54985
3328,Ústecký kraj,54986
3329,Ústecký kraj,55001
3330,Ústecký kraj,55002
3331,Ústecký kraj,55003
3332,Ústecký kraj,55004
3333,Ústecký kraj,55021
3334,Ústecký kraj,55022
3335,Ústecký kraj,55023
3336,Ústecký kraj,55024
3337,Ústecký kraj,55025
3338,Ústecký kraj,55026
3339,Ústecký kraj,55027
3340,Ústecký kraj,55030
3341,Ústecký kraj,55032
3342,Ústecký kraj,55039
3343,Ústecký kraj,55047
3344,Ústecký kraj,55055
3345,Ústecký kraj,55060
3346,Ústecký kraj,55061
3347,Ústecký kraj,57493
3348,Ústecký kraj,59023
3349,Ústecký kraj,2436
3350,Ústecký kraj,3535
3351,Ústecký kraj,5311
3352,Ústecký kraj,5906
3353,Ústecký kraj,7032
3354,Ústecký kraj,7380
3355,Ústecký kraj,10280
3356,Ústecký kraj,11071
3357,Ústecký kraj,12882
3358,Ústecký kraj,13738
3359,Ústecký kraj,16484
3360,Ústecký kraj,21350
3361,Ústecký kraj,23967
3362,Ústecký kraj,24823
3363,Ústecký kraj,24824
3364,Ústecký kraj,25785
3365,Ústecký kraj,25797
3366,Ústecký kraj,25835
3367,Ústecký kraj,25893
3368,Ústecký kraj,25894
3369,Ústecký kraj,26975
3370,Ústecký kraj,27037
3371,Ústecký kraj,28963
3372,Ústecký kraj,29031
3373,Ústecký kraj,29035
3374,Ústecký kraj,29395
3375,Ústecký kraj,29828
3376,Ústecký kraj,29864
3377,Ústecký kraj,33973
3378,Ústecký kraj,41422
3379,Ústecký kraj,42996
3380,Ústecký kraj,43023
3381,Ústecký kraj,44494
3382,Ústecký kraj,44495
3383,Ústecký kraj,45777
3384,Ústecký kraj,46730
3385,Ústecký kraj,47475
3386,Ústecký kraj,48877
3387,Ústecký kraj,48878
3388,Ústecký kraj,51105
3389,Ústecký kraj,55063
3390,Ústecký kraj,55071
3391,Ústecký kraj,55073
3392,Ústecký kraj,55075
3393,Ústecký kraj,55076
3394,Ústecký kraj,55087
3395,Ústecký kraj,55089
3396,Ústecký kraj,55090
3397,Ústecký kraj,57825
3398,Středočeský kraj,695
3399,Středočeský kraj,3069
3400,Středočeský kraj,3453
3401,Středočeský kraj,6620
3402,Středočeský kraj,7121
3403,Středočeský kraj,8786
3404,Středočeský kraj,10334
3405,Středočeský kraj,10815
3406,Středočeský kraj,10992
3407,Středočeský kraj,12851
3408,Středočeský kraj,13073
3409,Středočeský kraj,14265
3410,Středočeský kraj,18473
3411,Středočeský kraj,18475
3412,Středočeský kraj,18478
3413,Středočeský kraj,18479
3414,Středočeský kraj,19478
3415,Středočeský kraj,19824
3416,Středočeský kraj,20250
3417,Středočeský kraj,21582
3418,Středočeský kraj,22436
3419,Středočeský kraj,22534
3420,Středočeský kraj,23313
3421,Středočeský kraj,24277
3422,Středočeský kraj,24518
3423,Středočeský kraj,24551
3424,Středočeský kraj,25861
3425,Středočeský kraj,25862
3426,Středočeský kraj,26570
3427,Středočeský kraj,28679
3428,Středočeský kraj,28710
3429,Středočeský kraj,29516
3430,Středočeský kraj,30752
3431,Středočeský kraj,30758
3432,Středočeský kraj,30779
3433,Středočeský kraj,31118
3434,Středočeský kraj,31119
3435,Středočeský kraj,31120
3436,Středočeský kraj,31272
3437,Středočeský kraj,31863
3438,Středočeský kraj,33089
3439,Středočeský kraj,33781
3440,Středočeský kraj,36492
3441,Středočeský kraj,37167
3442,Středočeský kraj,37682
3443,Středočeský kraj,40391
3444,Středočeský kraj,40394
3445,Středočeský kraj,41548
3446,Středočeský kraj,41686
3447,Středočeský kraj,42299
3448,Středočeský kraj,43575
3449,Středočeský kraj,45625
3450,Středočeský kraj,46234
3451,Středočeský kraj,48339
3452,Středočeský kraj,48340
3453,Středočeský kraj,48341
3454,Středočeský kraj,48344
3455,Středočeský kraj,48346
3456,Středočeský kraj,48880
3457,Středočeský kraj,51619
3458,Středočeský kraj,51620
3459,Středočeský kraj,51621
3460,Středočeský kraj,51622
3461,Středočeský kraj,51632
3462,Středočeský kraj,51636
3463,Středočeský kraj,51659
3464,Středočeský kraj,55177
3465,Středočeský kraj,55178
3466,Středočeský kraj,56965
3467,Středočeský kraj,56972
3468,Středočeský kraj,60991
3469,Ústecký kraj,986
3470,Ústecký kraj,1661
3471,Ústecký kraj,1845
3472,Ústecký kraj,1847
3473,Ústecký kraj,2253
3474,Ústecký kraj,2751
3475,Ústecký kraj,4887
3476,Ústecký kraj,5223
3477,Ústecký kraj,7248
3478,Ústecký kraj,7438
3479,Ústecký kraj,8073
3480,Ústecký kraj,8384
3481,Ústecký kraj,8386
3482,Ústecký kraj,8898
3483,Ústecký kraj,9442
3484,Ústecký kraj,9887
3485,Ústecký kraj,9889
3486,Ústecký kraj,10676
3487,Ústecký kraj,10696
3488,Ústecký kraj,11484
3489,Ústecký kraj,11704
3490,Ústecký kraj,11705
3491,Ústecký kraj,11706
3492,Ústecký kraj,11712
3493,Ústecký kraj,15809
3494,Ústecký kraj,15895
3495,Ústecký kraj,16240
3496,Ústecký kraj,16354
3497,Ústecký kraj,17128
3498,Ústecký kraj,21000
3499,Ústecký kraj,24649
3500,Ústecký kraj,24650
3501,Ústecký kraj,25833
3502,Ústecký kraj,28606
3503,Ústecký kraj,34425
3504,Ústecký kraj,34426
3505,Ústecký kraj,35262
3506,Ústecký kraj,35263
3507,Ústecký kraj,35403
3508,Ústecký kraj,35418
3509,Ústecký kraj,38101
3510,Ústecký kraj,43249
3511,Ústecký kraj,44514
3512,Ústecký kraj,45431
3513,Ústecký kraj,48423
3514,Ústecký kraj,48431
3515,Ústecký kraj,48432
3516,Ústecký kraj,54187
3517,Ústecký kraj,54188
3518,Ústecký kraj,54189
3519,Ústecký kraj,54190
3520,Ústecký kraj,54192
3521,Ústecký kraj,54216
3522,Ústecký kraj,54217
3523,Ústecký kraj,54223
3524,Ústecký kraj,57864
3525,Středočeský kraj,1161
3526,Středočeský kraj,3507
3527,Středočeský kraj,3515
3528,Středočeský kraj,3987
3529,Středočeský kraj,5525
3530,Středočeský kraj,7539
3531,Středočeský kraj,8059
3532,Středočeský kraj,8823
3533,Středočeský kraj,9111
3534,Středočeský kraj,10439
3535,Středočeský kraj,13865
3536,Středočeský kraj,13870
3537,Středočeský kraj,13871
3538,Středočeský kraj,13874
3539,Středočeský kraj,13899
3540,Středočeský kraj,17029
3541,Středočeský kraj,17030
3542,Středočeský kraj,17612
3543,Středočeský kraj,18107
3544,Středočeský kraj,18480
3545,Středočeský kraj,20059
3546,Středočeský kraj,21156
3547,Středočeský kraj,21703
3548,Středočeský kraj,21799
3549,Středočeský kraj,22292
3550,Středočeský kraj,22332
3551,Středočeský kraj,22437
3552,Středočeský kraj,23499
3553,Středočeský kraj,23617
3554,Středočeský kraj,23618
3555,Středočeský kraj,23619
3556,Středočeský kraj,24167
3557,Středočeský kraj,24266
3558,Středočeský kraj,24283
3559,Středočeský kraj,24284
3560,Středočeský kraj,26500
3561,Středočeský kraj,27875
3562,Středočeský kraj,27950
3563,Středočeský kraj,29425
3564,Středočeský kraj,31744
3565,Středočeský kraj,34975
3566,Středočeský kraj,35118
3567,Středočeský kraj,35784
3568,Středočeský kraj,36414
3569,Středočeský kraj,36716
3570,Středočeský kraj,36930
3571,Středočeský kraj,37898
3572,Středočeský kraj,40230
3573,Středočeský kraj,42659
3574,Středočeský kraj,43228
3575,Středočeský kraj,44858
3576,Středočeský kraj,46411
3577,Středočeský kraj,46434
3578,Středočeský kraj,46875
3579,Středočeský kraj,46876
3580,Středočeský kraj,46877
3581,Středočeský kraj,50546
3582,Středočeský kraj,50558
3583,Středočeský kraj,50564
3584,Středočeský kraj,50577
3585,Středočeský kraj,50580
3586,Středočeský kraj,50581
3587,Středočeský kraj,51623
3588,Středočeský kraj,51624
3589,Středočeský kraj,57757
3590,Moravskoslezský kraj,4
3591,Moravskoslezský kraj,1018
3592,Moravskoslezský kraj,2635
3593,Moravskoslezský kraj,2711
3594,Moravskoslezský kraj,3447
3595,Moravskoslezský kraj,3460
3596,Moravskoslezský kraj,3475
3597,Moravskoslezský kraj,3476
3598,Moravskoslezský kraj,5274
3599,Moravskoslezský kraj,5275
3600,Moravskoslezský kraj,5448
3601,Moravskoslezský kraj,6130
3602,Moravskoslezský kraj,8151
3603,Moravskoslezský kraj,8936
3604,Moravskoslezský kraj,10510
3605,Moravskoslezský kraj,10516
3606,Moravskoslezský kraj,11330
3607,Moravskoslezský kraj,11671
3608,Moravskoslezský kraj,13553
3609,Moravskoslezský kraj,16342
3610,Moravskoslezský kraj,16758
3611,Moravskoslezský kraj,16916
3612,Moravskoslezský kraj,17040
3613,Moravskoslezský kraj,17631
3614,Moravskoslezský kraj,17732
3615,Moravskoslezský kraj,18001
3616,Moravskoslezský kraj,18202
3617,Moravskoslezský kraj,18207
3618,Moravskoslezský kraj,20616
3619,Moravskoslezský kraj,20849
3620,Moravskoslezský kraj,21772
3621,Moravskoslezský kraj,25761
3622,Moravskoslezský kraj,26827
3623,Moravskoslezský kraj,26830
3624,Moravskoslezský kraj,27099
3625,Moravskoslezský kraj,27141
3626,Moravskoslezský kraj,27248
3627,Moravskoslezský kraj,27659
3628,Moravskoslezský kraj,27660
3629,Moravskoslezský kraj,27730
3630,Moravskoslezský kraj,28004
3631,Moravskoslezský kraj,28265
3632,Moravskoslezský kraj,28325
3633,Moravskoslezský kraj,28487
3634,Moravskoslezský kraj,28488
3635,Moravskoslezský kraj,28489
3636,Moravskoslezský kraj,28760
3637,Moravskoslezský kraj,29024
3638,Moravskoslezský kraj,30075
3639,Moravskoslezský kraj,31958
3640,Moravskoslezský kraj,34293
3641,Moravskoslezský kraj,34389
3642,Moravskoslezský kraj,35184
3643,Moravskoslezský kraj,35496
3644,Moravskoslezský kraj,35524
3645,Moravskoslezský kraj,37334
3646,Moravskoslezský kraj,37528
3647,Moravskoslezský kraj,37805
3648,Moravskoslezský kraj,39026
3649,Moravskoslezský kraj,39632
3650,Moravskoslezský kraj,45095
3651,Moravskoslezský kraj,45222
3652,Moravskoslezský kraj,45469
3653,Moravskoslezský kraj,45579
3654,Moravskoslezský kraj,45580
3655,Moravskoslezský kraj,45891
3656,Moravskoslezský kraj,45917
3657,Moravskoslezský kraj,46038
3658,Moravskoslezský kraj,46039
3659,Moravskoslezský kraj,46040
3660,Moravskoslezský kraj,46593
3661,Moravskoslezský kraj,47512
3662,Moravskoslezský kraj,47893
3663,Moravskoslezský kraj,49666
3664,Moravskoslezský kraj,49667
3665,Moravskoslezský kraj,50415
3666,Moravskoslezský kraj,50439
3667,Moravskoslezský kraj,51479
3668,Moravskoslezský kraj,53086
3669,Moravskoslezský kraj,53648
3670,Moravskoslezský kraj,53649
3671,Moravskoslezský kraj,53651
3672,Moravskoslezský kraj,55695
3673,Středočeský kraj,2928
3674,Středočeský kraj,2929
3675,Středočeský kraj,3670
3676,Středočeský kraj,5055
3677,Středočeský kraj,10534
3678,Středočeský kraj,10539
3679,Středočeský kraj,11660
3680,Středočeský kraj,13349
3681,Středočeský kraj,13352
3682,Středočeský kraj,13887
3683,Středočeský kraj,15223
3684,Středočeský kraj,16713
3685,Středočeský kraj,17687
3686,Středočeský kraj,17713
3687,Středočeský kraj,18009
3688,Středočeský kraj,20332
3689,Středočeský kraj,20999
3690,Středočeský kraj,21656
3691,Středočeský kraj,21942
3692,Středočeský kraj,22196
3693,Středočeský kraj,23100
3694,Středočeský kraj,24172
3695,Středočeský kraj,25139
3696,Středočeský kraj,26960
3697,Středočeský kraj,28070
3698,Středočeský kraj,28180
3699,Středočeský kraj,28182
3700,Středočeský kraj,28680
3701,Středočeský kraj,29212
3702,Středočeský kraj,30243
3703,Středočeský kraj,31077
3704,Středočeský kraj,31850
3705,Středočeský kraj,33634
3706,Středočeský kraj,35337
3707,Středočeský kraj,37151
3708,Středočeský kraj,39496
3709,Středočeský kraj,40286
3710,Středočeský kraj,41382
3711,Středočeský kraj,41383
3712,Středočeský kraj,41384
3713,Středočeský kraj,46235
3714,Středočeský kraj,48097
3715,Středočeský kraj,48355
3716,Středočeský kraj,50525
3717,Středočeský kraj,50536
3718,Středočeský kraj,51282
3719,Středočeský kraj,51283
3720,Středočeský kraj,53818
3721,Středočeský kraj,53835
3722,Středočeský kraj,53839
3723,Středočeský kraj,53845
3724,Královéhradecký kraj,638
3725,Královéhradecký kraj,1038
3726,Královéhradecký kraj,3717
3727,Královéhradecký kraj,4084
3728,Královéhradecký kraj,4127
3729,Královéhradecký kraj,4769
3730,Královéhradecký kraj,5410
3731,Královéhradecký kraj,6509
3732,Královéhradecký kraj,6650
3733,Královéhradecký kraj,6980
3734,Královéhradecký kraj,7616
3735,Královéhradecký kraj,7787
3736,Královéhradecký kraj,9774
3737,Královéhradecký kraj,10759
3738,Královéhradecký kraj,10864
3739,Královéhradecký kraj,11655
3740,Královéhradecký kraj,11848
3741,Královéhradecký kraj,12048
3742,Královéhradecký kraj,12689
3743,Královéhradecký kraj,15444
3744,Královéhradecký kraj,16193
3745,Královéhradecký kraj,16194
3746,Královéhradecký kraj,16716
3747,Královéhradecký kraj,17118
3748,Královéhradecký kraj,18075
3749,Královéhradecký kraj,18136
3750,Královéhradecký kraj,20465
3751,Královéhradecký kraj,23205
3752,Královéhradecký kraj,24343
3753,Královéhradecký kraj,25221
3754,Královéhradecký kraj,26094
3755,Královéhradecký kraj,26122
3756,Královéhradecký kraj,26756
3757,Královéhradecký kraj,26998
3758,Královéhradecký kraj,27003
3759,Královéhradecký kraj,29315
3760,Královéhradecký kraj,30102
3761,Královéhradecký kraj,30103
3762,Královéhradecký kraj,30105
3763,Královéhradecký kraj,32607
3764,Královéhradecký kraj,32654
3765,Královéhradecký kraj,32708
3766,Královéhradecký kraj,34284
3767,Královéhradecký kraj,34319
3768,Královéhradecký kraj,36217
3769,Královéhradecký kraj,36956
3770,Královéhradecký kraj,37160
3771,Královéhradecký kraj,37365
3772,Královéhradecký kraj,40774
3773,Královéhradecký kraj,41759
3774,Královéhradecký kraj,41886
3775,Královéhradecký kraj,42719
3776,Královéhradecký kraj,44787
3777,Královéhradecký kraj,45550
3778,Královéhradecký kraj,45651
3779,Královéhradecký kraj,45652
3780,Královéhradecký kraj,46213
3781,Královéhradecký kraj,46326
3782,Královéhradecký kraj,46700
3783,Královéhradecký kraj,48258
3784,Královéhradecký kraj,48259
3785,Královéhradecký kraj,48262
3786,Královéhradecký kraj,50100
3787,Královéhradecký kraj,51732
3788,Královéhradecký kraj,51758
3789,Královéhradecký kraj,51772
3790,Královéhradecký kraj,55373
3791,Olomoucký kraj,0
3792,Olomoucký kraj,2613
3793,Olomoucký kraj,2881
3794,Olomoucký kraj,3086
3795,Olomoucký kraj,5153
3796,Olomoucký kraj,6011
3797,Olomoucký kraj,6302
3798,Olomoucký kraj,6510
3799,Olomoucký kraj,7000
3800,Olomoucký kraj,7278
3801,Olomoucký kraj,7912
3802,Olomoucký kraj,8291
3803,Olomoucký kraj,8292
3804,Olomoucký kraj,9167
3805,Olomoucký kraj,10698
3806,Olomoucký kraj,10699
3807,Olomoucký kraj,11003
3808,Olomoucký kraj,11282
3809,Olomoucký kraj,11835
3810,Olomoucký kraj,11845
3811,Olomoucký kraj,11846
3812,Olomoucký kraj,12029
3813,Olomoucký kraj,12686
3814,Olomoucký kraj,12847
3815,Olomoucký kraj,12878
3816,Olomoucký kraj,13463
3817,Olomoucký kraj,13500
3818,Olomoucký kraj,13548
3819,Olomoucký kraj,13565
3820,Olomoucký kraj,15026
3821,Olomoucký kraj,15028
3822,Olomoucký kraj,15923
3823,Olomoucký kraj,16025
3824,Olomoucký kraj,16029
3825,Olomoucký kraj,16030
3826,Olomoucký kraj,16582
3827,Olomoucký kraj,17138
3828,Olomoucký kraj,17236
3829,Olomoucký kraj,17875
3830,Olomoucký kraj,18298
3831,Olomoucký kraj,18450
3832,Olomoucký kraj,18799
3833,Olomoucký kraj,20036
3834,Olomoucký kraj,21012
3835,Olomoucký kraj,21206
3836,Olomoucký kraj,21415
3837,Olomoucký kraj,21440
3838,Olomoucký kraj,21773
3839,Olomoucký kraj,22248
3840,Olomoucký kraj,22250
3841,Olomoucký kraj,22274
3842,Olomoucký kraj,22748
3843,Olomoucký kraj,23425
3844,Olomoucký kraj,23451
3845,Olomoucký kraj,24361
3846,Olomoucký kraj,24364
3847,Olomoucký kraj,25792
3848,Olomoucký kraj,26000
3849,Olomoucký kraj,26039
3850,Olomoucký kraj,26042
3851,Olomoucký kraj,27669
3852,Olomoucký kraj,27711
3853,Olomoucký kraj,27712
3854,Olomoucký kraj,27713
3855,Olomoucký kraj,27976
3856,Olomoucký kraj,27977
3857,Olomoucký kraj,28236
3858,Olomoucký kraj,28267
3859,Olomoucký kraj,28271
3860,Olomoucký kraj,28401
3861,Olomoucký kraj,28404
3862,Olomoucký kraj,28405
3863,Olomoucký kraj,28410
3864,Olomoucký kraj,28452
3865,Olomoucký kraj,28498
3866,Olomoucký kraj,29283
3867,Olomoucký kraj,29431
3868,Olomoucký kraj,29432
3869,Olomoucký kraj,29433
3870,Olomoucký kraj,29435
3871,Olomoucký kraj,30009
3872,Olomoucký kraj,30010
3873,Olomoucký kraj,30086
3874,Olomoucký kraj,30142
3875,Olomoucký kraj,30171
3876,Olomoucký kraj,30402
3877,Olomoucký kraj,30456
3878,Olomoucký kraj,30691
3879,Olomoucký kraj,31212
3880,Olomoucký kraj,31219
3881,Olomoucký kraj,31968
3882,Olomoucký kraj,31969
3883,Olomoucký kraj,32979
3884,Olomoucký kraj,33148
3885,Olomoucký kraj,33192
3886,Olomoucký kraj,33353
3887,Olomoucký kraj,33360
3888,Olomoucký kraj,33383
3889,Olomoucký kraj,34592
3890,Olomoucký kraj,34745
3891,Olomoucký kraj,35342
3892,Olomoucký kraj,35381
3893,Olomoucký kraj,36201
3894,Olomoucký kraj,36278
3895,Olomoucký kraj,36336
3896,Olomoucký kraj,36338
3897,Olomoucký kraj,36374
3898,Olomoucký kraj,36379
3899,Olomoucký kraj,36695
3900,Olomoucký kraj,37255
3901,Olomoucký kraj,37475
3902,Olomoucký kraj,37558
3903,Olomoucký kraj,38935
3904,Olomoucký kraj,39539
3905,Olomoucký kraj,39555
3906,Olomoucký kraj,39575
3907,Olomoucký kraj,40524
3908,Olomoucký kraj,40531
3909,Olomoucký kraj,41467
3910,Olomoucký kraj,41468
3911,Olomoucký kraj,42355
3912,Olomoucký kraj,42997
3913,Olomoucký kraj,46309
3914,Olomoucký kraj,46810
3915,Olomoucký kraj,46811
3916,Olomoucký kraj,46812
3917,Olomoucký kraj,47775
3918,Olomoucký kraj,48371
3919,Olomoucký kraj,48372
3920,Olomoucký kraj,48379
3921,Olomoucký kraj,48506
3922,Olomoucký kraj,48507
3923,Olomoucký kraj,49045
3924,Olomoucký kraj,49061
3925,Olomoucký kraj,49062
3926,Olomoucký kraj,49071
3927,Olomoucký kraj,49643
3928,Olomoucký kraj,49644
3929,Olomoucký kraj,49935
3930,Olomoucký kraj,49937
3931,Olomoucký kraj,49953
3932,Olomoucký kraj,49968
3933,Olomoucký kraj,49969
3934,Olomoucký kraj,50003
3935,Olomoucký kraj,50363
3936,Olomoucký kraj,50364
3937,Olomoucký kraj,51451
3938,Olomoucký kraj,51536
3939,Olomoucký kraj,51537
3940,Olomoucký kraj,52179
3941,Olomoucký kraj,53026
3942,Olomoucký kraj,53707
3943,Olomoucký kraj,53708
3944,Olomoucký kraj,55550
3945,Olomoucký kraj,56056
3946,Olomoucký kraj,56059
3947,Olomoucký kraj,56087
3948,Olomoucký kraj,58374
3949,Olomoucký kraj,58386
3950,Olomoucký kraj,58766
3951,Olomoucký kraj,60681
3952,Moravskoslezský kraj,15
3953,Moravskoslezský kraj,1811
3954,Moravskoslezský kraj,3489
3955,Moravskoslezský kraj,3490
3956,Moravskoslezský kraj,5157
3957,Moravskoslezský kraj,5270
3958,Moravskoslezský kraj,7537
3959,Moravskoslezský kraj,7590
3960,Moravskoslezský kraj,8703
3961,Moravskoslezský kraj,9622
3962,Moravskoslezský kraj,10348
3963,Moravskoslezský kraj,10407
3964,Moravskoslezský kraj,11310
3965,Moravskoslezský kraj,11444
3966,Moravskoslezský kraj,13432
3967,Moravskoslezský kraj,13959
3968,Moravskoslezský kraj,16399
3969,Moravskoslezský kraj,17329
3970,Moravskoslezský kraj,17330
3971,Moravskoslezský kraj,17333
3972,Moravskoslezský kraj,17334
3973,Moravskoslezský kraj,17335
3974,Moravskoslezský kraj,17539
3975,Moravskoslezský kraj,17540
3976,Moravskoslezský kraj,17543
3977,Moravskoslezský kraj,20457
3978,Moravskoslezský kraj,21210
3979,Moravskoslezský kraj,21216
3980,Moravskoslezský kraj,21955
3981,Moravskoslezský kraj,22082
3982,Moravskoslezský kraj,22083
3983,Moravskoslezský kraj,22138
3984,Moravskoslezský kraj,23057
3985,Moravskoslezský kraj,23965
3986,Moravskoslezský kraj,24425
3987,Moravskoslezský kraj,24457
3988,Moravskoslezský kraj,26828
3989,Moravskoslezský kraj,26829
3990,Moravskoslezský kraj,26918
3991,Moravskoslezský kraj,26976
3992,Moravskoslezský kraj,27209
3993,Moravskoslezský kraj,27590
3994,Moravskoslezský kraj,28006
3995,Moravskoslezský kraj,28542
3996,Moravskoslezský kraj,28808
3997,Moravskoslezský kraj,29346
3998,Moravskoslezský kraj,29347
3999,Moravskoslezský kraj,30687
4000,Moravskoslezský kraj,31492
4001,Moravskoslezský kraj,32187
4002,Moravskoslezský kraj,32415
4003,Moravskoslezský kraj,32827
4004,Moravskoslezský kraj,33346
4005,Moravskoslezský kraj,33703
4006,Moravskoslezský kraj,34282
4007,Moravskoslezský kraj,34283
4008,Moravskoslezský kraj,34440
4009,Moravskoslezský kraj,34443
4010,Moravskoslezský kraj,35519
4011,Moravskoslezský kraj,36711
4012,Moravskoslezský kraj,36730
4013,Moravskoslezský kraj,36741
4014,Moravskoslezský kraj,36878
4015,Moravskoslezský kraj,36879
4016,Moravskoslezský kraj,36881
4017,Moravskoslezský kraj,37083
4018,Moravskoslezský kraj,40386
4019,Moravskoslezský kraj,40458
4020,Moravskoslezský kraj,40464
4021,Moravskoslezský kraj,40617
4022,Moravskoslezský kraj,42399
4023,Moravskoslezský kraj,42496
4024,Moravskoslezský kraj,42900
4025,Moravskoslezský kraj,46437
4026,Moravskoslezský kraj,46438
4027,Moravskoslezský kraj,46439
4028,Moravskoslezský kraj,46440
4029,Moravskoslezský kraj,46441
4030,Moravskoslezský kraj,46442
4031,Moravskoslezský kraj,47509
4032,Moravskoslezský kraj,51433
4033,Moravskoslezský kraj,51443
4034,Moravskoslezský kraj,51444
4035,Moravskoslezský kraj,52791
4036,Moravskoslezský kraj,52792
4037,Moravskoslezský kraj,52794
4038,Moravskoslezský kraj,52795
4039,Moravskoslezský kraj,52796
4040,Moravskoslezský kraj,52804
4041,Moravskoslezský kraj,52809
4042,Moravskoslezský kraj,52813
4043,Moravskoslezský kraj,53162
4044,Moravskoslezský kraj,53181
4045,Moravskoslezský kraj,53185
4046,Moravskoslezský kraj,53194
4047,Moravskoslezský kraj,53200
4048,Moravskoslezský kraj,53203
4049,Moravskoslezský kraj,53204
4050,Moravskoslezský kraj,55940
4051,Moravskoslezský kraj,55941
4052,Moravskoslezský kraj,56101
4053,Moravskoslezský kraj,56104
4054,Moravskoslezský kraj,56105
4055,Moravskoslezský kraj,56112
4056,Moravskoslezský kraj,56115
4057,Moravskoslezský kraj,56121
4058,Moravskoslezský kraj,56127
4059,Moravskoslezský kraj,56128
4060,Moravskoslezský kraj,56130
4061,Moravskoslezský kraj,56139
4062,Moravskoslezský kraj,56281
4063,Moravskoslezský kraj,304
4064,Moravskoslezský kraj,1614
4065,Moravskoslezský kraj,1642
4066,Moravskoslezský kraj,1662
4067,Moravskoslezský kraj,1829
4068,Moravskoslezský kraj,2245
4069,Moravskoslezský kraj,2973
4070,Moravskoslezský kraj,3011
4071,Moravskoslezský kraj,3054
4072,Moravskoslezský kraj,3469
4073,Moravskoslezský kraj,3510
4074,Moravskoslezský kraj,4831
4075,Moravskoslezský kraj,4832
4076,Moravskoslezský kraj,5838
4077,Moravskoslezský kraj,6390
4078,Moravskoslezský kraj,7077
4079,Moravskoslezský kraj,7185
4080,Moravskoslezský kraj,7309
4081,Moravskoslezský kraj,7383
4082,Moravskoslezský kraj,7802
4083,Moravskoslezský kraj,7962
4084,Moravskoslezský kraj,8017
4085,Moravskoslezský kraj,8448
4086,Moravskoslezský kraj,9084
4087,Moravskoslezský kraj,9990
4088,Moravskoslezský kraj,10048
4089,Moravskoslezský kraj,10856
4090,Moravskoslezský kraj,10922
4091,Moravskoslezský kraj,11037
4092,Moravskoslezský kraj,11697
4093,Moravskoslezský kraj,11764
4094,Moravskoslezský kraj,11863
4095,Moravskoslezský kraj,12152
4096,Moravskoslezský kraj,12330
4097,Moravskoslezský kraj,13213
4098,Moravskoslezský kraj,13578
4099,Moravskoslezský kraj,13581
4100,Moravskoslezský kraj,13752
4101,Moravskoslezský kraj,14194
4102,Moravskoslezský kraj,14591
4103,Moravskoslezský kraj,15292
4104,Moravskoslezský kraj,16208
4105,Moravskoslezský kraj,16211
4106,Moravskoslezský kraj,17340
4107,Moravskoslezský kraj,17701
4108,Moravskoslezský kraj,17727
4109,Moravskoslezský kraj,19004
4110,Moravskoslezský kraj,19005
4111,Moravskoslezský kraj,20902
4112,Moravskoslezský kraj,21184
4113,Moravskoslezský kraj,21217
4114,Moravskoslezský kraj,21259
