,Region,Domain,Facility_ID
1876,Olomoucký kraj,gynekologie a porodnictví,18295
1877,Olomoucký kraj,gynekologie a porodnictví,20187
1878,Olomoucký kraj,gynekologie a porodnictví,21399
1879,Olomoucký kraj,gynekologie a porodnictví,24659
1880,Olomoucký kraj,gynekologie a porodnictví,27298
1881,Olomoucký kraj,gynekologie a porodnictví,27985
1882,Olomoucký kraj,gynekologie a porodnictví,27987
1883,Olomoucký kraj,gynekologie a porodnictví,28439
1884,Olomoucký kraj,gynekologie a porodnictví,29506
1885,Olomoucký kraj,gynekologie a porodnictví,30007
1886,Olomoucký kraj,gynekologie a porodnictví,30568
1887,Olomoucký kraj,gynekologie a porodnictví,30569
1888,Olomoucký kraj,gynekologie a porodnictví,31228
1889,Olomoucký kraj,gynekologie a porodnictví,31229
1890,Olomoucký kraj,gynekologie a porodnictví,31230
1891,Olomoucký kraj,gynekologie a porodnictví,31796
1892,Olomoucký kraj,gynekologie a porodnictví,31822
1893,Olomoucký kraj,gynekologie a porodnictví,32301
1894,Olomoucký kraj,gynekologie a porodnictví,32881
1895,Olomoucký kraj,gynekologie a porodnictví,32894
1896,Olomoucký kraj,gynekologie a porodnictví,32895
1897,Olomoucký kraj,gynekologie a porodnictví,33191
1898,Olomoucký kraj,gynekologie a porodnictví,33358
1899,Olomoucký kraj,gynekologie a porodnictví,33361
1900,Olomoucký kraj,gynekologie a porodnictví,34566
1901,Olomoucký kraj,gynekologie a porodnictví,34601
1902,Olomoucký kraj,gynekologie a porodnictví,34604
1903,Olomoucký kraj,gynekologie a porodnictví,35047
1904,Olomoucký kraj,gynekologie a porodnictví,36211
1905,Olomoucký kraj,gynekologie a porodnictví,36383
1906,Olomoucký kraj,gynekologie a porodnictví,36708
1907,Olomoucký kraj,gynekologie a porodnictví,37240
1908,Olomoucký kraj,gynekologie a porodnictví,38917
1909,Olomoucký kraj,gynekologie a porodnictví,38948
1910,Olomoucký kraj,gynekologie a porodnictví,41988
1911,Olomoucký kraj,gynekologie a porodnictví,41991
1912,Olomoucký kraj,gynekologie a porodnictví,43601
1913,Olomoucký kraj,gynekologie a porodnictví,45669
1914,Olomoucký kraj,gynekologie a porodnictví,45670
1915,Olomoucký kraj,gynekologie a porodnictví,49044
1916,Olomoucký kraj,gynekologie a porodnictví,55356
1917,Olomoucký kraj,gynekologie a porodnictví,55552
1918,Olomoucký kraj,gynekologie a porodnictví,55554
1919,Olomoucký kraj,gynekologie a porodnictví,56306
1920,Olomoucký kraj,gynekologie a porodnictví,57305
1921,Olomoucký kraj,gynekologie a porodnictví,60639
1922,Olomoucký kraj,gynekologie a porodnictví,60713
1923,Olomoucký kraj,gynekologie a porodnictví,60714
1924,Moravskoslezský kraj,urologie,6840
1925,Moravskoslezský kraj,urologie,12252
1926,Moravskoslezský kraj,urologie,12269
1927,Moravskoslezský kraj,urologie,23373
1928,Moravskoslezský kraj,urologie,35006
1929,Moravskoslezský kraj,urologie,53128
1930,Moravskoslezský kraj,urologie,53141
1931,Moravskoslezský kraj,urologie,53142
1932,Moravskoslezský kraj,urologie,53159
1933,Moravskoslezský kraj,gynekologie a porodnictví,2850
1934,Moravskoslezský kraj,gynekologie a porodnictví,4998
1935,Moravskoslezský kraj,gynekologie a porodnictví,6867
1936,Moravskoslezský kraj,gynekologie a porodnictví,10299
1937,Moravskoslezský kraj,gynekologie a porodnictví,14079
1938,Moravskoslezský kraj,gynekologie a porodnictví,21318
1939,Moravskoslezský kraj,gynekologie a porodnictví,22051
1940,Moravskoslezský kraj,gynekologie a porodnictví,22076
1941,Moravskoslezský kraj,gynekologie a porodnictví,24435
1942,Moravskoslezský kraj,gynekologie a porodnictví,24436
1943,Moravskoslezský kraj,gynekologie a porodnictví,27621
1944,Moravskoslezský kraj,gynekologie a porodnictví,28285
1945,Moravskoslezský kraj,gynekologie a porodnictví,29736
1946,Moravskoslezský kraj,gynekologie a porodnictví,30251
1947,Moravskoslezský kraj,gynekologie a porodnictví,30252
1948,Moravskoslezský kraj,gynekologie a porodnictví,30919
1949,Moravskoslezský kraj,gynekologie a porodnictví,32650
1950,Moravskoslezský kraj,gynekologie a porodnictví,32657
1951,Moravskoslezský kraj,gynekologie a porodnictví,32830
1952,Moravskoslezský kraj,gynekologie a porodnictví,32831
1953,Moravskoslezský kraj,gynekologie a porodnictví,33891
1954,Moravskoslezský kraj,gynekologie a porodnictví,35124
1955,Moravskoslezský kraj,gynekologie a porodnictví,35125
1956,Moravskoslezský kraj,gynekologie a porodnictví,36289
1957,Moravskoslezský kraj,gynekologie a porodnictví,38054
1958,Moravskoslezský kraj,gynekologie a porodnictví,38055
1959,Moravskoslezský kraj,gynekologie a porodnictví,40329
1960,Moravskoslezský kraj,gynekologie a porodnictví,43104
1961,Moravskoslezský kraj,gynekologie a porodnictví,45614
1962,Moravskoslezský kraj,gynekologie a porodnictví,46096
1963,Moravskoslezský kraj,gynekologie a porodnictví,53115
1964,Moravskoslezský kraj,gynekologie a porodnictví,53116
1965,Moravskoslezský kraj,gynekologie a porodnictví,53117
1966,Moravskoslezský kraj,gynekologie a porodnictví,53118
1967,Moravskoslezský kraj,gynekologie a porodnictví,53130
1968,Moravskoslezský kraj,gynekologie a porodnictví,53158
1969,Moravskoslezský kraj,gynekologie a porodnictví,56108
1970,Moravskoslezský kraj,gynekologie a porodnictví,56109
1971,Moravskoslezský kraj,gynekologie a porodnictví,56132
1972,Moravskoslezský kraj,gynekologie a porodnictví,56133
1973,Moravskoslezský kraj,gynekologie a porodnictví,57259
1974,Moravskoslezský kraj,urologie,1282
1975,Moravskoslezský kraj,urologie,1283
1976,Moravskoslezský kraj,urologie,1284
1977,Moravskoslezský kraj,urologie,5638
1978,Moravskoslezský kraj,urologie,5643
1979,Moravskoslezský kraj,urologie,22125
1980,Moravskoslezský kraj,urologie,22188
1981,Moravskoslezský kraj,urologie,23434
1982,Moravskoslezský kraj,urologie,25984
1983,Moravskoslezský kraj,urologie,28953
1984,Moravskoslezský kraj,urologie,28956
1985,Moravskoslezský kraj,urologie,28958
1986,Moravskoslezský kraj,urologie,28959
1987,Moravskoslezský kraj,urologie,29718
1988,Moravskoslezský kraj,urologie,31804
1989,Moravskoslezský kraj,urologie,37279
1990,Moravskoslezský kraj,urologie,46044
1991,Moravskoslezský kraj,urologie,49065
1992,Moravskoslezský kraj,urologie,49134
1993,Moravskoslezský kraj,urologie,49166
1994,Moravskoslezský kraj,urologie,52819
1995,Moravskoslezský kraj,urologie,53617
1996,Moravskoslezský kraj,urologie,56086
1997,Moravskoslezský kraj,urologie,58593
1998,Moravskoslezský kraj,urologie,58712
1999,Moravskoslezský kraj,urologie,59426
2000,Moravskoslezský kraj,urologie,59475
2001,Moravskoslezský kraj,urologie,59490
2002,Moravskoslezský kraj,gynekologie a porodnictví,3289
2003,Moravskoslezský kraj,gynekologie a porodnictví,4198
2004,Moravskoslezský kraj,gynekologie a porodnictví,4201
2005,Moravskoslezský kraj,gynekologie a porodnictví,4203
2006,Moravskoslezský kraj,gynekologie a porodnictví,5637
2007,Moravskoslezský kraj,gynekologie a porodnictví,5642
2008,Moravskoslezský kraj,gynekologie a porodnictví,6370
2009,Moravskoslezský kraj,gynekologie a porodnictví,6394
2010,Moravskoslezský kraj,gynekologie a porodnictví,6395
2011,Moravskoslezský kraj,gynekologie a porodnictví,7267
2012,Moravskoslezský kraj,gynekologie a porodnictví,7321
2013,Moravskoslezský kraj,gynekologie a porodnictví,7322
2014,Moravskoslezský kraj,gynekologie a porodnictví,8135
2015,Moravskoslezský kraj,gynekologie a porodnictví,9807
2016,Moravskoslezský kraj,gynekologie a porodnictví,9958
2017,Moravskoslezský kraj,gynekologie a porodnictví,9959
2018,Moravskoslezský kraj,gynekologie a porodnictví,10613
2019,Moravskoslezský kraj,gynekologie a porodnictví,10950
2020,Moravskoslezský kraj,gynekologie a porodnictví,11696
2021,Moravskoslezský kraj,gynekologie a porodnictví,14081
2022,Moravskoslezský kraj,gynekologie a porodnictví,14082
2023,Moravskoslezský kraj,gynekologie a porodnictví,15244
2024,Moravskoslezský kraj,gynekologie a porodnictví,16235
2025,Moravskoslezský kraj,gynekologie a porodnictví,16238
2026,Moravskoslezský kraj,gynekologie a porodnictví,16244
2027,Moravskoslezský kraj,gynekologie a porodnictví,16701
2028,Moravskoslezský kraj,gynekologie a porodnictví,16702
2029,Moravskoslezský kraj,gynekologie a porodnictví,16762
2030,Moravskoslezský kraj,gynekologie a porodnictví,17504
2031,Moravskoslezský kraj,gynekologie a porodnictví,19818
2032,Moravskoslezský kraj,gynekologie a porodnictví,21547
2033,Moravskoslezský kraj,gynekologie a porodnictví,22499
2034,Moravskoslezský kraj,gynekologie a porodnictví,24401
2035,Moravskoslezský kraj,gynekologie a porodnictví,28403
2036,Moravskoslezský kraj,gynekologie a porodnictví,28518
2037,Moravskoslezský kraj,gynekologie a porodnictví,29240
2038,Moravskoslezský kraj,gynekologie a porodnictví,29759
2039,Moravskoslezský kraj,gynekologie a porodnictví,29760
2040,Moravskoslezský kraj,gynekologie a porodnictví,31180
2041,Moravskoslezský kraj,gynekologie a porodnictví,31305
2042,Moravskoslezský kraj,gynekologie a porodnictví,31392
2043,Moravskoslezský kraj,gynekologie a porodnictví,31894
2044,Moravskoslezský kraj,gynekologie a porodnictví,32055
2045,Moravskoslezský kraj,gynekologie a porodnictví,33227
2046,Moravskoslezský kraj,gynekologie a porodnictví,33990
2047,Moravskoslezský kraj,gynekologie a porodnictví,34300
2048,Moravskoslezský kraj,gynekologie a porodnictví,34356
2049,Moravskoslezský kraj,gynekologie a porodnictví,34363
2050,Moravskoslezský kraj,gynekologie a porodnictví,35123
2051,Moravskoslezský kraj,gynekologie a porodnictví,35188
2052,Moravskoslezský kraj,gynekologie a porodnictví,35215
2053,Moravskoslezský kraj,gynekologie a porodnictví,35216
2054,Moravskoslezský kraj,gynekologie a porodnictví,35887
2055,Moravskoslezský kraj,gynekologie a porodnictví,36738
2056,Moravskoslezský kraj,gynekologie a porodnictví,37268
2057,Moravskoslezský kraj,gynekologie a porodnictví,38056
2058,Moravskoslezský kraj,gynekologie a porodnictví,38057
2059,Moravskoslezský kraj,gynekologie a porodnictví,39653
2060,Moravskoslezský kraj,gynekologie a porodnictví,40330
2061,Moravskoslezský kraj,gynekologie a porodnictví,40548
2062,Moravskoslezský kraj,gynekologie a porodnictví,40740
2063,Moravskoslezský kraj,gynekologie a porodnictví,40892
2064,Moravskoslezský kraj,gynekologie a porodnictví,41002
2065,Moravskoslezský kraj,gynekologie a porodnictví,41021
2066,Moravskoslezský kraj,gynekologie a porodnictví,41662
2067,Moravskoslezský kraj,gynekologie a porodnictví,44995
2068,Moravskoslezský kraj,gynekologie a porodnictví,45201
2069,Moravskoslezský kraj,gynekologie a porodnictví,46591
2070,Moravskoslezský kraj,gynekologie a porodnictví,48512
2071,Moravskoslezský kraj,gynekologie a porodnictví,49125
2072,Moravskoslezský kraj,gynekologie a porodnictví,49158
2073,Moravskoslezský kraj,gynekologie a porodnictví,49165
2074,Moravskoslezský kraj,gynekologie a porodnictví,49623
2075,Moravskoslezský kraj,gynekologie a porodnictví,52817
2076,Moravskoslezský kraj,gynekologie a porodnictví,53614
2077,Moravskoslezský kraj,gynekologie a porodnictví,56175
2078,Moravskoslezský kraj,gynekologie a porodnictví,56561
2079,Moravskoslezský kraj,gynekologie a porodnictví,57269
2080,Moravskoslezský kraj,gynekologie a porodnictví,57972
2081,Moravskoslezský kraj,gynekologie a porodnictví,58621
2082,Moravskoslezský kraj,gynekologie a porodnictví,58665
2083,Moravskoslezský kraj,gynekologie a porodnictví,58675
2084,Moravskoslezský kraj,gynekologie a porodnictví,58686
2085,Moravskoslezský kraj,gynekologie a porodnictví,59430
2086,Moravskoslezský kraj,gynekologie a porodnictví,59452
2087,Moravskoslezský kraj,gynekologie a porodnictví,59501
2088,Pardubický kraj,urologie,18950
2089,Pardubický kraj,urologie,18951
2090,Pardubický kraj,urologie,23703
2091,Pardubický kraj,urologie,31204
2092,Pardubický kraj,urologie,46138
2093,Pardubický kraj,gynekologie a porodnictví,2395
2094,Pardubický kraj,gynekologie a porodnictví,4029
2095,Pardubický kraj,gynekologie a porodnictví,7813
2096,Pardubický kraj,gynekologie a porodnictví,8020
2097,Pardubický kraj,gynekologie a porodnictví,9064
2098,Pardubický kraj,gynekologie a porodnictví,9811
2099,Pardubický kraj,gynekologie a porodnictví,10487
2100,Pardubický kraj,gynekologie a porodnictví,10488
2101,Pardubický kraj,gynekologie a porodnictví,13347
2102,Pardubický kraj,gynekologie a porodnictví,13348
2103,Pardubický kraj,gynekologie a porodnictví,17536
2104,Pardubický kraj,gynekologie a porodnictví,18402
2105,Pardubický kraj,gynekologie a porodnictví,18889
2106,Pardubický kraj,gynekologie a porodnictví,18911
2107,Pardubický kraj,gynekologie a porodnictví,18912
2108,Pardubický kraj,gynekologie a porodnictví,18913
2109,Pardubický kraj,gynekologie a porodnictví,26183
2110,Pardubický kraj,gynekologie a porodnictví,29790
2111,Pardubický kraj,gynekologie a porodnictví,32642
2112,Pardubický kraj,gynekologie a porodnictví,32677
2113,Pardubický kraj,gynekologie a porodnictví,33840
2114,Pardubický kraj,gynekologie a porodnictví,34114
2115,Pardubický kraj,gynekologie a porodnictví,35599
2116,Pardubický kraj,gynekologie a porodnictví,35616
2117,Pardubický kraj,gynekologie a porodnictví,35621
2118,Pardubický kraj,gynekologie a porodnictví,35640
2119,Pardubický kraj,gynekologie a porodnictví,39064
2120,Pardubický kraj,gynekologie a porodnictví,39755
2121,Pardubický kraj,gynekologie a porodnictví,46320
2122,Pardubický kraj,gynekologie a porodnictví,52561
2123,Pardubický kraj,gynekologie a porodnictví,55388
2124,Kraj Vysočina,urologie,15695
2125,Kraj Vysočina,urologie,21989
2126,Kraj Vysočina,urologie,21990
2127,Kraj Vysočina,urologie,59736
2128,Kraj Vysočina,urologie,59737
2129,Kraj Vysočina,gynekologie a porodnictví,945
2130,Kraj Vysočina,gynekologie a porodnictví,958
2131,Kraj Vysočina,gynekologie a porodnictví,18430
2132,Kraj Vysočina,gynekologie a porodnictví,22120
2133,Kraj Vysočina,gynekologie a porodnictví,25815
2134,Kraj Vysočina,gynekologie a porodnictví,31181
2135,Kraj Vysočina,gynekologie a porodnictví,33172
2136,Kraj Vysočina,gynekologie a porodnictví,36733
2137,Kraj Vysočina,gynekologie a porodnictví,44791
2138,Kraj Vysočina,gynekologie a porodnictví,45281
2139,Kraj Vysočina,gynekologie a porodnictví,45709
2140,Kraj Vysočina,gynekologie a porodnictví,57712
2141,Kraj Vysočina,gynekologie a porodnictví,57715
2142,Kraj Vysočina,gynekologie a porodnictví,59723
2143,Kraj Vysočina,gynekologie a porodnictví,59724
2144,Plzeňský kraj,urologie,21091
2145,Plzeňský kraj,urologie,41646
2146,Plzeňský kraj,urologie,44101
2147,Plzeňský kraj,urologie,44632
2148,Plzeňský kraj,gynekologie a porodnictví,1547
2149,Plzeňský kraj,gynekologie a porodnictví,3523
2150,Plzeňský kraj,gynekologie a porodnictví,19498
2151,Plzeňský kraj,gynekologie a porodnictví,20708
2152,Plzeňský kraj,gynekologie a porodnictví,20709
2153,Plzeňský kraj,gynekologie a porodnictví,20710
2154,Plzeňský kraj,gynekologie a porodnictví,21095
2155,Plzeňský kraj,gynekologie a porodnictví,28838
2156,Plzeňský kraj,gynekologie a porodnictví,30732
2157,Plzeňský kraj,gynekologie a porodnictví,44086
2158,Plzeňský kraj,gynekologie a porodnictví,44091
2159,Plzeňský kraj,gynekologie a porodnictví,51036
2160,Plzeňský kraj,gynekologie a porodnictví,54334
2161,Plzeňský kraj,gynekologie a porodnictví,59361
2162,Plzeňský kraj,urologie,2248
2163,Plzeňský kraj,urologie,15408
2164,Plzeňský kraj,urologie,15410
2165,Plzeňský kraj,urologie,15429
2166,Plzeňský kraj,urologie,19344
2167,Plzeňský kraj,urologie,22975
2168,Plzeňský kraj,urologie,27316
2169,Plzeňský kraj,urologie,28836
2170,Plzeňský kraj,urologie,28837
2171,Plzeňský kraj,urologie,37038
2172,Plzeňský kraj,urologie,37759
2173,Plzeňský kraj,urologie,50159
2174,Plzeňský kraj,urologie,55999
2175,Plzeňský kraj,urologie,57645
2176,Plzeňský kraj,urologie,57663
2177,Plzeňský kraj,urologie,57683
2178,Plzeňský kraj,urologie,59274
2179,Plzeňský kraj,urologie,59292
2180,Plzeňský kraj,urologie,59336
2181,Plzeňský kraj,gynekologie a porodnictví,569
2182,Plzeňský kraj,gynekologie a porodnictví,1577
2183,Plzeňský kraj,gynekologie a porodnictví,2275
2184,Plzeňský kraj,gynekologie a porodnictví,2279
2185,Plzeňský kraj,gynekologie a porodnictví,2640
2186,Plzeňský kraj,gynekologie a porodnictví,4270
2187,Plzeňský kraj,gynekologie a porodnictví,5474
2188,Plzeňský kraj,gynekologie a porodnictví,10053
2189,Plzeňský kraj,gynekologie a porodnictví,10756
2190,Plzeňský kraj,gynekologie a porodnictví,10916
2191,Plzeňský kraj,gynekologie a porodnictví,16359
2192,Plzeňský kraj,gynekologie a porodnictví,17047
2193,Plzeňský kraj,gynekologie a porodnictví,19851
2194,Plzeňský kraj,gynekologie a porodnictví,21794
2195,Plzeňský kraj,gynekologie a porodnictví,26098
2196,Plzeňský kraj,gynekologie a porodnictví,26242
2197,Plzeňský kraj,gynekologie a porodnictví,27923
2198,Plzeňský kraj,gynekologie a porodnictví,28179
2199,Plzeňský kraj,gynekologie a porodnictví,29541
2200,Plzeňský kraj,gynekologie a porodnictví,30731
2201,Plzeňský kraj,gynekologie a porodnictví,30733
2202,Plzeňský kraj,gynekologie a porodnictví,30840
2203,Plzeňský kraj,gynekologie a porodnictví,30841
2204,Plzeňský kraj,gynekologie a porodnictví,30872
2205,Plzeňský kraj,gynekologie a porodnictví,31606
2206,Plzeňský kraj,gynekologie a porodnictví,33992
2207,Plzeňský kraj,gynekologie a porodnictví,34109
2208,Plzeňský kraj,gynekologie a porodnictví,37764
2209,Plzeňský kraj,gynekologie a porodnictví,38044
2210,Plzeňský kraj,gynekologie a porodnictví,39959
2211,Plzeňský kraj,gynekologie a porodnictví,41618
2212,Plzeňský kraj,gynekologie a porodnictví,44067
2213,Plzeňský kraj,gynekologie a porodnictví,44359
2214,Plzeňský kraj,gynekologie a porodnictví,44489
2215,Plzeňský kraj,gynekologie a porodnictví,44781
2216,Plzeňský kraj,gynekologie a porodnictví,45601
2217,Plzeňský kraj,gynekologie a porodnictví,45908
2218,Plzeňský kraj,gynekologie a porodnictví,46008
2219,Plzeňský kraj,gynekologie a porodnictví,50165
2220,Plzeňský kraj,gynekologie a porodnictví,50185
2221,Plzeňský kraj,gynekologie a porodnictví,50189
2222,Plzeňský kraj,gynekologie a porodnictví,50191
2223,Plzeňský kraj,gynekologie a porodnictví,54873
2224,Plzeňský kraj,gynekologie a porodnictví,56036
2225,Plzeňský kraj,gynekologie a porodnictví,57651
2226,Plzeňský kraj,gynekologie a porodnictví,57662
2227,Plzeňský kraj,gynekologie a porodnictví,57668
2228,Plzeňský kraj,gynekologie a porodnictví,57689
2229,Plzeňský kraj,gynekologie a porodnictví,59074
2230,Plzeňský kraj,gynekologie a porodnictví,59128
2231,Plzeňský kraj,gynekologie a porodnictví,59173
2232,Plzeňský kraj,gynekologie a porodnictví,59201
2233,Plzeňský kraj,urologie,2752
2234,Plzeňský kraj,urologie,2753
2235,Plzeňský kraj,urologie,15424
2236,Plzeňský kraj,urologie,15425
2237,Plzeňský kraj,urologie,15428
2238,Plzeňský kraj,urologie,22976
2239,Plzeňský kraj,urologie,25820
2240,Plzeňský kraj,gynekologie a porodnictví,11533
2241,Plzeňský kraj,gynekologie a porodnictví,12534
2242,Plzeňský kraj,gynekologie a porodnictví,12535
2243,Plzeňský kraj,gynekologie a porodnictví,21788
2244,Plzeňský kraj,gynekologie a porodnictví,21789
2245,Plzeňský kraj,gynekologie a porodnictví,40556
2246,Plzeňský kraj,gynekologie a porodnictví,40557
2247,Plzeňský kraj,gynekologie a porodnictví,40558
2248,Plzeňský kraj,gynekologie a porodnictví,42009
2249,Plzeňský kraj,gynekologie a porodnictví,42010
2250,Plzeňský kraj,gynekologie a porodnictví,44210
2251,Plzeňský kraj,gynekologie a porodnictví,44648
2252,Plzeňský kraj,gynekologie a porodnictví,44649
2253,Plzeňský kraj,gynekologie a porodnictví,46369
2254,Plzeňský kraj,gynekologie a porodnictví,53286
2255,Plzeňský kraj,gynekologie a porodnictví,57146
2256,Jihočeský kraj,urologie,36502
2257,Jihočeský kraj,urologie,45017
2258,Jihočeský kraj,gynekologie a porodnictví,23912
2259,Jihočeský kraj,gynekologie a porodnictví,28906
2260,Jihočeský kraj,gynekologie a porodnictví,32393
2261,Jihočeský kraj,gynekologie a porodnictví,32395
2262,Jihočeský kraj,gynekologie a porodnictví,33307
2263,Jihočeský kraj,gynekologie a porodnictví,39934
2264,Jihočeský kraj,gynekologie a porodnictví,39951
2265,Jihočeský kraj,gynekologie a porodnictví,54325
2266,Jihočeský kraj,gynekologie a porodnictví,54326
2267,Jihočeský kraj,gynekologie a porodnictví,54330
2268,Jihočeský kraj,gynekologie a porodnictví,54331
2269,Středočeský kraj,urologie,10049
2270,Středočeský kraj,urologie,36416
2271,Středočeský kraj,urologie,38794
2272,Středočeský kraj,urologie,43757
2273,Středočeský kraj,gynekologie a porodnictví,20929
2274,Středočeský kraj,gynekologie a porodnictví,24729
2275,Středočeský kraj,gynekologie a porodnictví,24730
2276,Středočeský kraj,gynekologie a porodnictví,25758
2277,Středočeský kraj,gynekologie a porodnictví,31553
2278,Středočeský kraj,gynekologie a porodnictví,31872
2279,Středočeský kraj,gynekologie a porodnictví,34872
2280,Středočeský kraj,gynekologie a porodnictví,34873
2281,Středočeský kraj,gynekologie a porodnictví,34874
2282,Středočeský kraj,gynekologie a porodnictví,35371
2283,Středočeský kraj,gynekologie a porodnictví,38793
2284,Středočeský kraj,gynekologie a porodnictví,39069
2285,Středočeský kraj,gynekologie a porodnictví,39091
2286,Středočeský kraj,gynekologie a porodnictví,39094
2287,Středočeský kraj,gynekologie a porodnictví,40414
2288,Středočeský kraj,gynekologie a porodnictví,47558
2289,Středočeský kraj,gynekologie a porodnictví,50567
2290,Středočeský kraj,gynekologie a porodnictví,56662
2291,Středočeský kraj,gynekologie a porodnictví,56680
2292,Středočeský kraj,gynekologie a porodnictví,56687
2293,Středočeský kraj,urologie,21805
2294,Středočeský kraj,urologie,22303
2295,Středočeský kraj,urologie,26736
2296,Středočeský kraj,urologie,31374
2297,Středočeský kraj,urologie,33791
2298,Středočeský kraj,gynekologie a porodnictví,5392
2299,Středočeský kraj,gynekologie a porodnictví,16255
2300,Středočeský kraj,gynekologie a porodnictví,16707
2301,Středočeský kraj,gynekologie a porodnictví,17365
2302,Středočeský kraj,gynekologie a porodnictví,19581
2303,Středočeský kraj,gynekologie a porodnictví,19583
2304,Středočeský kraj,gynekologie a porodnictví,21811
2305,Středočeský kraj,gynekologie a porodnictví,24513
2306,Středočeský kraj,gynekologie a porodnictví,30673
2307,Středočeský kraj,gynekologie a porodnictví,31273
2308,Středočeský kraj,gynekologie a porodnictví,31274
2309,Středočeský kraj,gynekologie a porodnictví,31373
2310,Středočeský kraj,gynekologie a porodnictví,45103
2311,Středočeský kraj,gynekologie a porodnictví,46581
2312,Středočeský kraj,gynekologie a porodnictví,54684
2313,Olomoucký kraj,urologie,17841
2314,Olomoucký kraj,urologie,18846
2315,Olomoucký kraj,urologie,24543
2316,Olomoucký kraj,urologie,35741
2317,Olomoucký kraj,urologie,37086
2318,Olomoucký kraj,urologie,37107
2319,Olomoucký kraj,urologie,38875
2320,Olomoucký kraj,gynekologie a porodnictví,4286
2321,Olomoucký kraj,gynekologie a porodnictví,8836
2322,Olomoucký kraj,gynekologie a porodnictví,10700
2323,Olomoucký kraj,gynekologie a porodnictví,13039
2324,Olomoucký kraj,gynekologie a porodnictví,16003
2325,Olomoucký kraj,gynekologie a porodnictví,16497
2326,Olomoucký kraj,gynekologie a porodnictví,16498
2327,Olomoucký kraj,gynekologie a porodnictví,16508
2328,Olomoucký kraj,gynekologie a porodnictví,19929
2329,Olomoucký kraj,gynekologie a porodnictví,20038
2330,Olomoucký kraj,gynekologie a porodnictví,20041
2331,Olomoucký kraj,gynekologie a porodnictví,27994
2332,Olomoucký kraj,gynekologie a porodnictví,30108
2333,Olomoucký kraj,gynekologie a porodnictví,30549
2334,Olomoucký kraj,gynekologie a porodnictví,33826
2335,Olomoucký kraj,gynekologie a porodnictví,33897
2336,Olomoucký kraj,gynekologie a porodnictví,34475
2337,Olomoucký kraj,gynekologie a porodnictví,34946
2338,Olomoucký kraj,gynekologie a porodnictví,35351
2339,Olomoucký kraj,gynekologie a porodnictví,37084
2340,Olomoucký kraj,gynekologie a porodnictví,37101
2341,Olomoucký kraj,gynekologie a porodnictví,38746
2342,Olomoucký kraj,gynekologie a porodnictví,38841
2343,Olomoucký kraj,gynekologie a porodnictví,38895
2344,Olomoucký kraj,gynekologie a porodnictví,44966
2345,Olomoucký kraj,gynekologie a porodnictví,52983
2346,Olomoucký kraj,gynekologie a porodnictví,56572
2347,Jihočeský kraj,urologie,5040
2348,Jihočeský kraj,urologie,5041
2349,Jihočeský kraj,urologie,21527
2350,Jihočeský kraj,urologie,39969
2351,Jihočeský kraj,urologie,39988
2352,Jihočeský kraj,urologie,40014
2353,Jihočeský kraj,gynekologie a porodnictví,2586
2354,Jihočeský kraj,gynekologie a porodnictví,21861
2355,Jihočeský kraj,gynekologie a porodnictví,21862
2356,Jihočeský kraj,gynekologie a porodnictví,23971
2357,Jihočeský kraj,gynekologie a porodnictví,30735
2358,Jihočeský kraj,gynekologie a porodnictví,34686
2359,Jihočeský kraj,gynekologie a porodnictví,35506
2360,Jihočeský kraj,gynekologie a porodnictví,38075
2361,Jihočeský kraj,gynekologie a porodnictví,39200
2362,Jihočeský kraj,gynekologie a porodnictví,39983
2363,Jihočeský kraj,gynekologie a porodnictví,40006
2364,Jihočeský kraj,gynekologie a porodnictví,42206
2365,Jihočeský kraj,gynekologie a porodnictví,52445
2366,Olomoucký kraj,urologie,14616
2367,Olomoucký kraj,urologie,15988
2368,Olomoucký kraj,urologie,24529
2369,Olomoucký kraj,urologie,28441
2370,Olomoucký kraj,urologie,31812
2371,Olomoucký kraj,urologie,38984
2372,Olomoucký kraj,urologie,39011
2373,Olomoucký kraj,urologie,52912
2374,Olomoucký kraj,gynekologie a porodnictví,718
2375,Olomoucký kraj,gynekologie a porodnictví,13974
2376,Olomoucký kraj,gynekologie a porodnictví,16390
2377,Olomoucký kraj,gynekologie a porodnictví,18297
2378,Olomoucký kraj,gynekologie a porodnictví,20845
2379,Olomoucký kraj,gynekologie a porodnictví,21022
2380,Olomoucký kraj,gynekologie a porodnictví,21710
2381,Olomoucký kraj,gynekologie a porodnictví,27975
2382,Olomoucký kraj,gynekologie a porodnictví,28458
2383,Olomoucký kraj,gynekologie a porodnictví,28461
2384,Olomoucký kraj,gynekologie a porodnictví,30567
2385,Olomoucký kraj,gynekologie a porodnictví,31821
2386,Olomoucký kraj,gynekologie a porodnictví,36244
2387,Olomoucký kraj,gynekologie a porodnictví,38961
2388,Olomoucký kraj,gynekologie a porodnictví,39006
2389,Olomoucký kraj,gynekologie a porodnictví,39019
2390,Olomoucký kraj,gynekologie a porodnictví,42922
2391,Olomoucký kraj,gynekologie a porodnictví,52712
2392,Olomoucký kraj,gynekologie a porodnictví,52713
2393,Olomoucký kraj,gynekologie a porodnictví,52717
2394,Olomoucký kraj,gynekologie a porodnictví,52718
2395,Olomoucký kraj,gynekologie a porodnictví,52719
2396,Olomoucký kraj,gynekologie a porodnictví,52726
